epoch,train_loss,val_loss
1,2.065498877302806,2.0737470783233642
2,0.5957340567270915,0.593655470585823
3,0.34835742452144625,0.3496533179879189
4,0.24559642066955567,0.24548728803396225
5,0.26672882162332534,0.26754702850580214
6,0.26818077606757484,0.26788622622489927
7,0.23589583624204,0.23669016178846358
8,0.18705548473596573,0.18767748504281043
9,0.20086397059758504,0.20125649785995484
10,0.25341681956450146,0.2544434391617775
11,0.24364794412056606,0.24541637594699858
12,0.19754294990499816,0.198282331353426
13,0.2857613353967667,0.2858355677485466
14,0.23663215324282647,0.2365268008708954
15,0.18686352354288102,0.18678082278370858
16,0.20579546870589258,0.20595423235893248
17,0.26744565646648405,0.26818487482070924
18,0.36977394385735196,0.3715813309431076
19,0.19993326588670413,0.20114710758328438
20,0.21579374321301778,0.2168087839961052
